Survey Year,Trip identifier,Vessel name,Trip start date,Trip end date,GMA,PFMA,Set number,Set date,Start latitude,Start longitude,End latitude,End longitude,Bottom depth (m),Soak time (min),Hook size,Hook spacing (m),Hook count
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,21,8/3/2019,50.330966,-125.477883,50.332283,-125.4619,80,117,13/0,2.44,218
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,22,8/3/2019,50.326516,-125.406783,50.314916,-125.406866,78,120,13/0,2.44,220
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,23,8/4/2019,50.496383,-125.261033,50.48805,-125.26805,53,119,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,24,8/4/2019,50.4579,-125.274383,50.4638,-125.2661,93,118,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,25,8/4/2019,50.484816,-125.2535,50.4769,-125.259266,59,118,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,26,8/4/2019,50.472116,-125.392166,50.47955,-125.38545,55,118,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,27,8/4/2019,50.478433,-125.349516,50.471183,-125.340733,56,118,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,28,8/5/2019,50.443183,-125.62725,50.44905,-125.619116,52,119,13/0,2.44,222
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,29,8/5/2019,50.558266,-125.532233,50.551383,-125.525266,56,118,13/0,2.44,226
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,30,8/5/2019,50.419566,-125.751866,50.41665,-125.763383,82,119,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,31,8/6/2019,50.441683,-125.746933,50.44615,-125.756216,61,119,13/0,2.44,222
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,32,8/6/2019,50.401116,-125.8522,50.404716,-125.867233,85,118,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,33,8/7/2019,50.446433,-125.98625,50.4489,-125.997716,77,119,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,34,8/7/2019,50.454633,-125.926166,50.459483,-125.9159,81,130,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,35,8/7/2019,50.469383,-125.998483,50.468266,-125.989116,82,120,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,36,8/7/2019,50.405483,-125.912383,50.407,-125.906566,86,120,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,37,8/8/2019,50.587416,-126.386466,50.58625,-126.374183,51,118,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,38,8/8/2019,50.632166,-126.284466,50.63275,-126.2708,95,117,13/0,2.44,227
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,39,8/8/2019,50.642283,-126.155616,50.643666,-126.14275,87,120,13/0,2.44,228
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,40,8/9/2019,50.744716,-126.158433,50.751266,-126.1537,56,118,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,41,8/9/2019,50.734066,-126.133266,50.740316,-126.125616,55,119,13/0,2.44,226
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,42,8/9/2019,50.771333,-126.149666,50.776116,-126.163633,69,119,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,43,8/9/2019,50.800366,-126.200566,50.7932,-126.195933,58,119,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,44,8/10/2019,50.790683,-126.42995,50.790733,-126.419033,58,119,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,45,8/10/2019,50.814666,-126.404766,50.80925,-126.414983,90,119,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,46,8/10/2019,50.78355,-126.438133,50.782016,-126.450633,81,119,13/0,2.44,220
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,47,8/10/2019,50.801283,-126.544716,50.806366,-126.55345,59,119,13/0,2.44,222
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,48,8/10/2019,50.815583,-126.572166,50.8165,-126.559966,61,119,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,49,8/11/2019,50.718816,-126.724483,50.712866,-126.729983,51,120,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,50,8/11/2019,50.696366,-126.721383,50.7012,-126.732366,88,120,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,51,8/11/2019,50.6501,-126.711733,50.6557,-126.721883,58,119,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,52,8/11/2019,50.622683,-126.752066,50.625266,-126.7652,96,119,13/0,2.44,222
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,53,8/11/2019,50.557733,-126.8748,50.559433,-126.887333,57,119,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,54,8/13/2019,50.61145,-127.043416,50.620583,-127.05705,59,NA,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,55,8/13/2019,50.616016,-127.110816,50.613466,-127.098333,52,128,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,56,8/13/2019,50.62135,-127.0364,50.623666,-127.04765,50,119,13/0,2.44,227
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,57,8/13/2019,50.6765,-127.1721,50.680366,-127.1622,84,120,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,58,8/13/2019,50.677633,-127.05655,50.674616,-127.0444,85,119,13/0,2.44,226
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,59,8/14/2019,50.667466,-127.02965,50.6666,-127.015966,52,124,13/0,2.44,229
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,60,8/14/2019,50.731,-126.977433,50.73355,-126.99105,95,118,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,61,8/14/2019,50.657566,-126.863666,50.64955,-126.8524,48,121,13/0,2.44,227
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,62,8/15/2019,50.898766,-126.9823,50.897033,-126.969033,47,119,13/0,2.44,220
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,63,8/15/2019,50.90435,-126.8851,50.89775,-126.889066,88,120,13/0,2.44,226
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,64,8/15/2019,50.794216,-126.940383,50.788533,-126.930483,59,119,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,65,8/15/2019,50.793733,-126.857033,50.78525,-126.851116,57,123,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,66,8/16/2019,50.683716,-126.625583,50.684616,-126.627933,50,119,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,67,8/16/2019,50.665416,-126.6582,50.661983,-126.647433,57,119,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,68,8/16/2019,50.64005,-126.412183,50.641033,-126.397733,57,120,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,69,8/16/2019,50.646316,-126.423516,50.6458,-126.433483,86,119,13/0,2.44,225
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,70,8/17/2019,50.493266,-126.6139,50.4864,-126.606366,61,119,13/0,2.44,221
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,71,8/17/2019,50.51895,-126.5207,50.51605,-126.508516,91,119,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,72,8/17/2019,50.5154,-126.50255,50.514516,-126.490816,59,119,13/0,2.44,222
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,73,8/17/2019,50.48605,-126.476216,50.485183,-126.46325,81,118,13/0,2.44,223
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,12,74,8/18/2019,50.4522,-126.0939,50.4545,-126.10765,59,119,13/0,2.44,222
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,75,8/18/2019,50.366916,-125.671683,50.36645,-125.68915,77,119,13/0,2.44,226
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,76,8/18/2019,50.390766,-125.553383,50.390466,-125.565766,47,120,13/0,2.44,217
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,77,8/19/2019,50.052766,-125.234683,50.0418,-125.2284,59,136,13/0,2.44,222
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,78,8/19/2019,50.085633,-125.29525,50.080316,-125.284433,49,113,13/0,2.44,221
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,14,79,8/19/2019,49.942283,-125.143766,49.948883,-125.1543,58,119,13/0,2.44,224
2019,85073,NEOCALIGUS,7/26/2019,8/26/2019,1,13,80,8/19/2019,49.96145,-125.17895,49.969533,-125.1871,42,120,13/0,2.44,222
